host,dopant,dopant_site,site_index,E_f_eV,relaxed_SG,coord_relaxed,MSD_slope,MSD_final,vol_change_pct,MD_SG,verdict
KCoO2,Al,Co,16,-4.9992,Pm (6),5,0.0005,0.298,0.00,P1 (1),STABLE
