host,dopant,dopant_site,site_index,E_f_eV,relaxed_SG,coord_relaxed,MSD_slope,MSD_final,vol_change_pct,MD_SG,verdict
NaCoO2,Ca,Na,0,-2.1024,P-3m1 (164),6,-0.0017,0.078,0.00,P1 (1),STRUCTURAL COLLAPSE
