host,dopant,dopant_site,site_index,E_f_eV,relaxed_SG,coord_relaxed,MSD_slope,MSD_final,vol_change_pct,MD_SG,verdict
KCoO2,Ca,K,0,-3.2935,Cm (8),5,-0.0032,0.026,0.00,P1 (1),STRUCTURAL COLLAPSE
